Neighborhood,Date,Connections,Key
 City Hall Truck,01/15/2016,0,5630
 Roxbury,07/30/2015,2670,5631
 Downtown Boston,03/02/2015,290,5632
 Allston Brighton,07/06/2015,148,5633
 Parks,04/07/2015,837,5634
 Parks,03/16/2015,781,5635
 Dorchester,04/09/2015,391,5636
 City Hall Truck,05/13/2015,6,5637
 Allston Brighton,05/22/2015,172,5638
 Roxbury,06/25/2015,2497,5639
 Roslindale,03/04/2015,475,5640
 Roxbury,06/08/2015,2003,5641
 Charlestown,06/25/2015,23,5642
 Allston Brighton,07/29/2015,166,5643
 Roxbury,04/15/2015,1558,5644
 South Boston,07/27/2015,408,5645
 Hyde Park,04/15/2015,526,5646
 East Boston,06/12/2015,148,5647
 Roxbury,07/25/2015,2587,5648
 Roxbury,03/19/2015,1301,5649
 Downtown Boston,03/15/2015,156,5650
 East Boston,04/29/2015,143,5651
 Downtown Boston,06/14/2015,953,5652
 Parks,06/17/2015,1056,5653
 Dorchester,04/13/2015,424,5654
 Hyde Park,06/21/2015,252,5655
 East Boston,05/15/2015,140,5656
 City Hall Truck,07/17/2015,0,5657
 South Boston,06/06/2015,287,5658
 Downtown Boston,11/01/2015,1043,5659
 South Boston,07/17/2015,474,5660
 Hyde Park,03/20/2015,485,5661
 South Boston,05/30/2015,378,5662
 Parks,06/23/2015,1258,5663
 Allston Brighton,01/19/2016,54,5664
 City Hall Truck,12/05/2014,0,5665
 South Boston,06/24/2015,414,5666
 Parks,03/08/2015,511,5667
 Parks,06/13/2015,1282,5668
 Downtown Boston,07/07/2015,1480,5669
 City Hall Truck,12/13/2014,0,5670
 East Boston,07/24/2015,194,5671
 Dorchester,03/16/2015,420,5672
 Dorchester,01/19/2016,400,5673
 Downtown Boston,04/07/2015,1039,5674
 East Boston,05/05/2015,143,5675
 South Boston,07/09/2015,402,5676
 East Boston,07/16/2015,172,5677
 Hyde Park,07/18/2015,434,5678
 Allston Brighton,05/27/2015,155,5679
 East Boston,03/03/2015,139,5680
 Roxbury,03/08/2015,1107,5681
 East Boston,07/10/2015,169,5682
 South Boston,07/10/2015,398,5683
 Dorchester,06/09/2015,305,5684
 Hyde Park,04/21/2015,533,5685
 Dorchester,03/31/2015,468,5686
 East Boston,05/22/2015,147,5687
 Dorchester,05/15/2015,336,5688
 Roslindale,01/19/2016,535,5689
 Parks,06/14/2015,1117,5690
 Hyde Park,03/04/2015,460,5691
 South Boston,07/20/2015,454,5692
 Parks,06/22/2015,1216,5693
 Allston Brighton,04/05/2015,81,5694
 Hyde Park,01/19/2016,526,5695
 Downtown Boston,07/04/2015,1560,5696
 Downtown Boston,04/20/2015,435,5697
 Downtown Boston,05/27/2015,873,5698
 Hyde Park,06/16/2015,306,5699
 South Boston,04/25/2015,191,5700
 Dorchester,07/08/2015,397,5701
 Charlestown,05/16/2015,15,5702
 Downtown Boston,07/01/2015,1019,5703
 South Boston,11/01/2015,203,5704
 Downtown Boston,04/25/2015,1053,5705
 Downtown Boston,04/30/2015,860,5706
 Roxbury,03/30/2015,1378,5707
 Roslindale,07/11/2015,417,5708
 Charlestown,06/29/2015,14,5709
 Allston Brighton,04/28/2015,154,5710
 Parks,03/13/2015,760,5711
 South Boston,05/22/2015,265,5712
 Dorchester,07/05/2015,244,5713
 Dorchester,04/20/2015,252,5714
 Allston Brighton,05/15/2015,147,5715
 Roslindale,06/06/2015,365,5716
 East Boston,04/23/2015,119,5717
 Roxbury,05/05/2015,1670,5718
 East Boston,05/31/2015,108,5719
 Hyde Park,05/26/2015,171,5720
 Hyde Park,07/01/2015,360,5721
 South Boston,07/23/2015,470,5722
 Parks,03/30/2015,773,5723
 Dorchester,05/11/2015,294,5724
 Allston Brighton,08/01/2015,157,5725
 City Hall Truck,11/09/2014,0,5726
 South Boston,05/01/2015,236,5727
 Roslindale,05/01/2015,484,5728
 Hyde Park,03/01/2015,433,5729
 Downtown Boston,06/23/2015,1150,5730
 Hyde Park,07/10/2015,490,5731
 South Boston,03/18/2015,124,5732
 Roxbury,04/14/2015,1460,5733
 Hyde Park,04/22/2015,547,5734
 East Boston,04/13/2015,141,5735
 City Hall Truck,11/18/2014,2,5736
 Downtown Boston,07/17/2015,1818,5737
 Charlestown,05/11/2015,29,5738
 Parks,07/06/2015,1157,5739
 Roxbury,05/01/2015,1639,5740
 Dorchester,03/19/2015,426,5741
 South Boston,05/12/2015,262,5742
 City Hall Truck,11/03/2014,0,5743
 South Boston,07/01/2015,323,5744
 Hyde Park,06/24/2015,315,5745
 South Boston,07/07/2015,386,5746
 South Boston,06/05/2015,285,5747
 Parks,05/06/2015,961,5748
 Allston Brighton,07/26/2015,125,5749
 Hyde Park,06/05/2015,258,5750
 Parks,03/24/2015,583,5751
 Charlestown,05/12/2015,38,5752
 Hyde Park,07/29/2015,412,5753
 Allston Brighton,03/17/2015,100,5754
 Dorchester,04/03/2015,374,5755
 Parks,04/26/2015,762,5756
 Parks,03/04/2015,509,5757
 Dorchester,07/20/2015,438,5758
 Downtown Boston,04/10/2015,762,5759
 South Boston,04/21/2015,197,5760
 Dorchester,06/28/2015,168,5761
 Dorchester,06/18/2015,312,5762
 Roxbury,06/06/2015,1711,5763
 Dorchester,03/03/2015,367,5764
 Downtown Boston,05/20/2015,914,5765
 South Boston,05/13/2015,243,5766
 Charlestown,06/26/2015,25,5767
 Roslindale,06/16/2015,473,5768
 South Boston,07/25/2015,419,5769
 Downtown Boston,05/16/2015,1269,5770
 Charlestown,07/08/2015,25,5771
 Roslindale,05/24/2015,264,5772
 Downtown Boston,03/14/2015,219,5773
 Parks,05/18/2015,834,5774
 Roxbury,04/05/2015,1309,5775
 Roslindale,07/20/2015,453,5776
 Parks,06/24/2015,1324,5777
 Hyde Park,06/08/2015,281,5778
 Dorchester,07/29/2015,435,5779
 Parks,03/01/2015,435,5780
 Parks,04/14/2015,690,5781
 East Boston,03/16/2015,125,5782
 Roslindale,05/28/2015,490,5783
 Downtown Boston,06/06/2015,1286,5784
 Downtown Boston,04/26/2015,864,5785
 Roxbury,03/11/2015,1307,5786
 Parks,04/22/2015,1110,5787
 City Hall Truck,11/19/2014,0,5788
 Downtown Boston,03/25/2015,631,5789
 Roxbury,06/07/2015,1628,5790
 Parks,06/25/2015,1086,5791
 South Boston,03/11/2015,151,5792
 Dorchester,03/30/2015,390,5793
 Roxbury,05/16/2015,1428,5794
 Roslindale,07/28/2015,488,5795
 Parks,03/23/2015,543,5796
 City Hall Truck,07/19/2015,0,5797
 Roslindale,03/08/2015,328,5798
 Downtown Boston,07/11/2015,1730,5799
 South Boston,06/23/2015,300,5800
 Roslindale,04/14/2015,428,5801
 Roslindale,04/26/2015,248,5802
 Roxbury,03/02/2015,1196,5803
 Roslindale,07/01/2015,438,5804
 Roxbury,06/19/2015,2418,5805
 Roxbury,05/11/2015,1554,5806
 Downtown Boston,01/19/2016,461,5807
 City Hall Truck,04/21/2015,32,5808
 Allston Brighton,11/01/2015,130,5809
 South Boston,03/03/2015,108,5810
 Hyde Park,06/02/2015,215,5811
 South Boston,04/12/2015,192,5812
 Allston Brighton,05/01/2015,147,5813
 City Hall Truck,11/04/2014,44,5814
 Parks,05/26/2015,940,5815
 South Boston,03/02/2015,94,5816
 Dorchester,05/02/2015,336,5817
 Hyde Park,05/10/2015,440,5818
 South Boston,04/23/2015,193,5819
 Downtown Boston,04/03/2015,1081,5820
 Dorchester,07/12/2015,317,5821
 Allston Brighton,06/14/2015,128,5822
 Allston Brighton,07/02/2015,166,5823
 East Boston,07/15/2015,164,5824
 Parks,04/11/2015,734,5825
 Hyde Park,05/30/2015,210,5826
 Roxbury,06/29/2015,2467,5827
 Roxbury,01/19/2016,2580,5828
 South Boston,06/02/2015,216,5829
 Roslindale,03/09/2015,483,5830
 Dorchester,05/22/2015,386,5831
 Parks,03/03/2015,478,5832
 Downtown Boston,03/01/2015,198,5833
 Roxbury,07/02/2015,2447,5834
 East Boston,03/11/2015,133,5835
 Allston Brighton,05/16/2015,119,5836
 Downtown Boston,03/19/2015,430,5837
 Roslindale,07/09/2015,454,5838
 Parks,05/30/2015,1256,5839
 South Boston,05/10/2015,380,5840
 Dorchester,07/06/2015,353,5841
 Allston Brighton,06/08/2015,155,5842
 Dorchester,04/17/2015,435,5843
 Roxbury,04/20/2015,1127,5844
 Downtown Boston,04/09/2015,533,5845
 Roxbury,04/21/2015,1262,5846
 Roxbury,06/27/2015,2310,5847
 Dorchester,03/10/2015,347,5848
 Roxbury,06/15/2015,2041,5849
 Parks,05/05/2015,776,5850
 Roxbury,06/24/2015,2441,5851
 Allston Brighton,04/27/2015,133,5852
 Roxbury,07/03/2015,2046,5853
 Hyde Park,05/16/2015,230,5854
 East Boston,06/04/2015,142,5855
 Parks,05/01/2015,953,5856
 Roxbury,03/09/2015,1316,5857
 South Boston,03/09/2015,130,5858
 Roslindale,03/07/2015,408,5859
 South Boston,07/12/2015,616,5860
 Roxbury,05/24/2015,1331,5861
 East Boston,07/02/2015,149,5862
 Downtown Boston,03/27/2015,769,5863
 Roslindale,06/10/2015,499,5864
 East Boston,07/22/2015,205,5865
 Parks,03/18/2015,730,5866
 Roslindale,03/12/2015,507,5867
 Allston Brighton,03/13/2015,141,5868
 Allston Brighton,03/16/2015,119,5869
 Hyde Park,03/25/2015,486,5870
 Dorchester,04/16/2015,459,5871
 Dorchester,06/02/2015,300,5872
 Roslindale,05/14/2015,484,5873
 Allston Brighton,05/08/2015,159,5874
 Allston Brighton,06/12/2015,153,5875
 Hyde Park,06/11/2015,290,5876
 City Hall Truck,07/10/2015,0,5877
 Dorchester,03/12/2015,330,5878
 Allston Brighton,03/21/2015,104,5879
 East Boston,05/16/2015,126,5880
 East Boston,04/25/2015,99,5881
 City Hall Truck,11/24/2014,0,5882
 Parks,04/30/2015,837,5883
 Hyde Park,07/14/2015,563,5884
 City Hall Truck,12/01/2014,0,5885
 Roslindale,04/19/2015,214,5886
 Downtown Boston,07/09/2015,1505,5887
 Allston Brighton,03/23/2015,106,5888
 Dorchester,07/02/2015,398,5889
 Parks,03/19/2015,479,5890
 Dorchester,06/16/2015,256,5891
 Roslindale,04/05/2015,415,5892
 Charlestown,07/31/2015,29,5893
 Allston Brighton,07/05/2015,130,5894
 South Boston,03/01/2015,95,5895
 South Boston,03/07/2015,89,5896
 Allston Brighton,06/20/2015,136,5897
 East Boston,04/21/2015,116,5898
 East Boston,07/27/2015,179,5899
 Downtown Boston,04/12/2015,898,5900
 Roslindale,07/31/2015,511,5901
 Downtown Boston,07/26/2015,1580,5902
 Hyde Park,07/24/2015,383,5903
 Charlestown,07/18/2015,14,5904
 Roslindale,03/19/2015,471,5905
 Charlestown,05/22/2015,28,5906
 East Boston,05/11/2015,164,5907
 South Boston,07/28/2015,485,5908
 Downtown Boston,04/19/2015,887,5909
 Downtown Boston,04/16/2015,800,5910
 Parks,05/03/2015,1253,5911
 Parks,03/28/2015,627,5912
 Roxbury,07/01/2015,2521,5913
 Allston Brighton,04/11/2015,124,5914
 East Boston,07/30/2015,177,5915
 East Boston,03/04/2015,131,5916
 Parks,06/11/2015,1064,5917
 Downtown Boston,04/02/2015,977,5918
 Hyde Park,06/04/2015,235,5919
 East Boston,03/02/2015,124,5920
 South Boston,07/26/2015,335,5921
 Dorchester,04/25/2015,313,5922
 Downtown Boston,05/07/2015,1051,5923
 Roxbury,04/16/2015,1493,5924
 South Boston,07/11/2015,608,5925
 Dorchester,03/06/2015,378,5926
 Roslindale,05/21/2015,494,5927
 Roxbury,05/23/2015,1679,5928
 Roxbury,03/16/2015,1318,5929
 Allston Brighton,07/08/2015,153,5930
 East Boston,05/08/2015,160,5931
 East Boston,07/18/2015,214,5932
 Parks,03/05/2015,516,5933
 Parks,07/27/2015,1115,5934
 East Boston,05/23/2015,101,5935
 Parks,06/29/2015,1166,5936
 South Boston,06/09/2015,237,5937
 Roxbury,04/17/2015,1442,5938
 Roslindale,03/21/2015,335,5939
 Dorchester,06/14/2015,243,5940
 Downtown Boston,04/15/2015,782,5941
 East Boston,07/23/2015,185,5942
 South Boston,03/23/2015,130,5943
 Charlestown,06/12/2015,20,5944
 Roslindale,07/06/2015,479,5945
 City Hall Truck,11/06/2014,31,5946
 Downtown Boston,06/21/2015,945,5947
 Roxbury,03/18/2015,1349,5948
 South Boston,06/18/2015,273,5949
 Downtown Boston,06/12/2015,1432,5950
 East Boston,04/24/2015,110,5951
 East Boston,03/26/2015,123,5952
 South Boston,07/16/2015,463,5953
 East Boston,06/15/2015,143,5954
 Roxbury,06/03/2015,1882,5955
 Allston Brighton,07/14/2015,174,5956
 Dorchester,04/11/2015,298,5957
 City Hall Truck,11/05/2014,16,5958
 Parks,05/07/2015,1103,5959
 Roslindale,04/13/2015,448,5960
 City Hall Truck,04/16/2015,46,5961
 Dorchester,06/17/2015,320,5962
 Roxbury,03/25/2015,1408,5963
 Roxbury,06/21/2015,1850,5964
 Hyde Park,05/17/2015,225,5965
 Downtown Boston,06/25/2015,1134,5966
 City Hall Truck,01/19/2016,0,5967
 South Boston,06/22/2015,349,5968
 Parks,05/25/2015,1227,5969
 Roslindale,06/19/2015,546,5970
 Hyde Park,07/16/2015,455,5971
 Roslindale,05/27/2015,480,5972
 South Boston,04/28/2015,225,5973
 South Boston,06/13/2015,335,5974
 Roslindale,03/28/2015,415,5975
 Downtown Boston,05/08/2015,1068,5976
 Hyde Park,04/01/2015,520,5977
 Dorchester,05/14/2015,303,5978
 City Hall Truck,12/02/2014,0,5979
 Roxbury,07/17/2015,2707,5980
 Allston Brighton,07/30/2015,182,5981
 Hyde Park,07/05/2015,386,5982
 South Boston,07/05/2015,546,5983
 Hyde Park,03/08/2015,424,5984
 Downtown Boston,04/29/2015,753,5985
 Roslindale,06/23/2015,489,5986
 Parks,07/31/2015,1345,5987
 Downtown Boston,05/12/2015,1058,5988
 Dorchester,05/09/2015,241,5989
 Downtown Boston,06/17/2015,1093,5990
 Charlestown,07/11/2015,16,5991
 Roxbury,03/05/2015,1269,5992
 East Boston,03/05/2015,129,5993
 East Boston,03/21/2015,87,5994
 South Boston,06/12/2015,323,5995
 Allston Brighton,03/11/2015,126,5996
 Dorchester,05/17/2015,219,5997
 Parks,05/10/2015,1049,5998
 East Boston,05/19/2015,148,5999
 South Boston,03/30/2015,148,6000
 Downtown Boston,07/02/2015,1464,6001
 Downtown Boston,07/27/2015,1760,6002
 Allston Brighton,04/10/2015,111,6003
 East Boston,03/17/2015,123,6004
 South Boston,03/13/2015,143,6005
 Allston Brighton,04/03/2015,108,6006
 Roslindale,07/02/2015,465,6007
 East Boston,07/03/2015,145,6008
 Roslindale,03/06/2015,530,6009
 Hyde Park,03/29/2015,483,6010
 Parks,04/25/2015,798,6011
 South Boston,07/21/2015,409,6012
 Downtown Boston,06/30/2015,1382,6013
 Parks,06/30/2015,1253,6014
 Roslindale,07/29/2015,463,6015
 Dorchester,07/15/2015,404,6016
 Downtown Boston,04/22/2015,846,6017
 South Boston,03/31/2015,155,6018
 Allston Brighton,06/11/2015,162,6019
 Hyde Park,07/09/2015,488,6020
 Allston Brighton,07/07/2015,159,6021
 Roxbury,06/26/2015,2460,6022
 Hyde Park,04/16/2015,540,6023
 Downtown Boston,06/28/2015,724,6024
 South Boston,06/15/2015,213,6025
 Allston Brighton,06/25/2015,172,6026
 Downtown Boston,05/21/2015,926,6027
 East Boston,05/04/2015,153,6028
 Downtown Boston,03/03/2015,234,6029
 Allston Brighton,03/12/2015,124,6030
 East Boston,07/04/2015,135,6031
 Hyde Park,05/09/2015,463,6032
 Dorchester,04/07/2015,328,6033
 East Boston,11/01/2015,147,6034
 Allston Brighton,06/19/2015,191,6035
 Hyde Park,05/15/2015,226,6036
 Downtown Boston,06/15/2015,656,6037
 Parks,03/02/2015,463,6038
 Charlestown,07/23/2015,33,6039
 Roxbury,06/11/2015,2014,6040
 East Boston,06/11/2015,163,6041
 Allston Brighton,03/07/2015,104,6042
 South Boston,03/05/2015,120,6043
 Roxbury,06/12/2015,2138,6044
 Allston Brighton,06/15/2015,136,6045
 Dorchester,07/19/2015,381,6046
 Allston Brighton,03/31/2015,124,6047
 Roxbury,03/01/2015,912,6048
 East Boston,04/28/2015,126,6049
 East Boston,03/12/2015,125,6050
 Dorchester,07/13/2015,392,6051
 Parks,04/29/2015,775,6052
 Charlestown,07/25/2015,22,6053
 Dorchester,05/24/2015,260,6054
 Charlestown,06/11/2015,40,6055
 Parks,03/15/2015,604,6056
 South Boston,04/11/2015,144,6057
 South Boston,03/17/2015,134,6058
 Allston Brighton,04/02/2015,129,6059
 Downtown Boston,07/22/2015,1791,6060
 Parks,06/27/2015,1400,6061
 Roslindale,03/01/2015,270,6062
 East Boston,03/14/2015,96,6063
 Allston Brighton,04/23/2015,111,6064
 City Hall Truck,11/07/2014,31,6065
 Roxbury,06/23/2015,2389,6066
 East Boston,03/09/2015,129,6067
 Roslindale,07/30/2015,455,6068
 East Boston,06/25/2015,186,6069
 Roxbury,07/18/2015,2354,6070
 Roslindale,06/22/2015,478,6071
 Roxbury,05/26/2015,1820,6072
 Parks,05/09/2015,958,6073
 Hyde Park,03/07/2015,440,6074
 Parks,05/22/2015,982,6075
 South Boston,07/03/2015,511,6076
 Parks,07/03/2015,1341,6077
 Roxbury,05/14/2015,1650,6078
 Dorchester,06/26/2015,381,6079
 Roxbury,07/12/2015,2127,6080
 Parks,05/04/2015,918,6081
 Roxbury,07/13/2015,2335,6082
 City Hall Truck,12/03/2014,0,6083
 East Boston,04/02/2015,153,6084
 Allston Brighton,03/10/2015,110,6085
 Roxbury,04/01/2015,1476,6086
 Hyde Park,07/11/2015,497,6087
 Parks,07/30/2015,1028,6088
 Roxbury,05/20/2015,1900,6089
 East Boston,05/01/2015,138,6090
 Allston Brighton,06/18/2015,167,6091
 Allston Brighton,06/24/2015,158,6092
 Roslindale,06/14/2015,276,6093
 Roxbury,06/14/2015,1837,6094
 Hyde Park,06/27/2015,336,6095
 Roslindale,03/17/2015,573,6096
 Parks,05/21/2015,1110,6097
 Downtown Boston,03/22/2015,425,6098
 Downtown Boston,07/14/2015,1688,6099
 Allston Brighton,03/29/2015,82,6100
 Downtown Boston,06/02/2015,662,6101
 Roxbury,07/31/2015,2745,6102
 South Boston,03/04/2015,126,6103
 Downtown Boston,05/02/2015,1152,6104
 Dorchester,07/09/2015,419,6105
 Downtown Boston,06/09/2015,1275,6106
 Roslindale,03/26/2015,486,6107
 Dorchester,05/30/2015,262,6108
 Parks,05/24/2015,1198,6109
 Roxbury,03/20/2015,1390,6110
 Hyde Park,06/14/2015,273,6111
 Parks,03/29/2015,825,6112
 Hyde Park,03/16/2015,463,6113
 Roxbury,05/19/2015,1813,6114
 City Hall Truck,11/17/2014,5,6115
 Parks,03/11/2015,697,6116
 Allston Brighton,03/06/2015,127,6117
 South Boston,05/21/2015,251,6118
 South Boston,05/09/2015,270,6119
 Allston Brighton,07/17/2015,197,6120
 Allston Brighton,04/25/2015,118,6121
 Allston Brighton,05/31/2015,93,6122
 East Boston,04/27/2015,127,6123
 Roslindale,04/23/2015,367,6124
 Dorchester,07/23/2015,497,6125
 Charlestown,07/20/2015,29,6126
 Hyde Park,03/06/2015,448,6127
 Roslindale,04/17/2015,450,6128
 Downtown Boston,06/07/2015,1202,6129
 Roslindale,07/12/2015,276,6130
 Roxbury,05/30/2015,1556,6131
 Allston Brighton,06/17/2015,160,6132
 East Boston,07/25/2015,168,6133
 Roxbury,05/09/2015,1337,6134
 City Hall Truck,11/20/2014,0,6135
 Downtown Boston,07/20/2015,1505,6136
 Hyde Park,04/03/2015,503,6137
 Dorchester,04/04/2015,312,6138
 Hyde Park,04/14/2015,525,6139
 Allston Brighton,05/26/2015,119,6140
 Roxbury,07/05/2015,1789,6141
 Downtown Boston,05/17/2015,1074,6142
 Parks,07/22/2015,1382,6143
 Dorchester,03/04/2015,369,6144
 Roxbury,06/05/2015,2079,6145
 East Boston,08/01/2015,175,6146
 Allston Brighton,07/11/2015,140,6147
 East Boston,05/12/2015,149,6148
 Dorchester,04/28/2015,428,6149
 Downtown Boston,06/22/2015,1108,6150
 Roslindale,07/21/2015,459,6151
 South Boston,05/19/2015,229,6152
 Dorchester,05/29/2015,360,6153
 Parks,04/23/2015,857,6154
 South Boston,05/27/2015,253,6155
 South Boston,05/25/2015,235,6156
 Parks,01/19/2016,497,6157
 Roxbury,11/01/2015,2780,6158
 Parks,03/20/2015,529,6159
 Allston Brighton,07/24/2015,215,6160
 East Boston,07/01/2015,149,6161
 Roslindale,05/20/2015,490,6162
 South Boston,06/11/2015,330,6163
 Roxbury,03/23/2015,1392,6164
 Roslindale,05/16/2015,357,6165
 Roxbury,03/27/2015,1446,6166
 Allston Brighton,05/30/2015,146,6167
 Hyde Park,03/28/2015,478,6168
 Downtown Boston,05/29/2015,1189,6169
 Allston Brighton,03/09/2015,117,6170
 Allston Brighton,03/25/2015,125,6171
 Roslindale,06/30/2015,460,6172
 Downtown Boston,06/11/2015,1182,6173
 South Boston,04/01/2015,155,6174
 Charlestown,05/14/2015,34,6175
 Roslindale,03/14/2015,436,6176
 Roxbury,03/04/2015,1253,6177
 Parks,04/16/2015,854,6178
 Downtown Boston,05/13/2015,1076,6179
 Parks,07/16/2015,1700,6180
 Roslindale,03/05/2015,439,6181
 Parks,07/07/2015,1059,6182
 Roxbury,04/25/2015,1280,6183
 East Boston,07/05/2015,128,6184
 Parks,06/05/2015,1238,6185
 East Boston,06/21/2015,98,6186
 Parks,07/15/2015,1408,6187
 Parks,06/16/2015,1013,6188
 Hyde Park,05/24/2015,143,6189
 Dorchester,05/21/2015,329,6190
 Dorchester,05/31/2015,222,6191
 Roxbury,03/06/2015,1314,6192
 East Boston,04/14/2015,135,6193
 City Hall Truck,04/23/2015,7,6194
 South Boston,03/22/2015,92,6195
 South Boston,07/06/2015,439,6196
 Hyde Park,05/23/2015,163,6197
 Roslindale,05/08/2015,500,6198
 East Boston,07/07/2015,158,6199
 Downtown Boston,04/17/2015,950,6200
 South Boston,07/22/2015,470,6201
 Parks,05/13/2015,929,6202
 City Hall Truck,12/08/2014,0,6203
 Roslindale,05/02/2015,316,6204
 Hyde Park,03/26/2015,488,6205
 Roslindale,07/13/2015,445,6206
 South Boston,05/04/2015,302,6207
 Hyde Park,03/15/2015,451,6208
 South Boston,04/13/2015,181,6209
 South Boston,03/27/2015,158,6210
 City Hall Truck,04/24/2015,0,6211
 Roslindale,03/20/2015,445,6212
 Roxbury,04/13/2015,1333,6213
 Downtown Boston,03/18/2015,350,6214
 Dorchester,03/01/2015,468,6215
 Allston Brighton,05/10/2015,106,6216
 Hyde Park,03/05/2015,441,6217
 East Boston,07/11/2015,201,6218
 Allston Brighton,04/12/2015,101,6219
 Hyde Park,05/25/2015,141,6220
 Downtown Boston,05/05/2015,878,6221
 South Boston,05/11/2015,300,6222
 Parks,05/16/2015,1220,6223
 Charlestown,06/14/2015,8,6224
 Dorchester,04/08/2015,353,6225
 Charlestown,07/24/2015,29,6226
 Parks,05/17/2015,972,6227
 Roslindale,06/21/2015,296,6228
 Hyde Park,04/25/2015,414,6229
 Downtown Boston,05/15/2015,1410,6230
 South Boston,03/29/2015,135,6231
 Hyde Park,05/06/2015,488,6232
 City Hall Truck,06/07/2015,0,6233
 Allston Brighton,04/17/2015,155,6234
 East Boston,05/10/2015,125,6235
 Roxbury,07/06/2015,2033,6236
 Dorchester,06/07/2015,239,6237
 Allston Brighton,06/22/2015,146,6238
 Charlestown,06/09/2015,27,6239
 Downtown Boston,07/21/2015,1799,6240
 Charlestown,05/25/2015,13,6241
 Allston Brighton,04/29/2015,144,6242
 Downtown Boston,06/13/2015,1623,6243
 Downtown Boston,07/31/2015,1744,6244
 Downtown Boston,04/11/2015,918,6245
 Hyde Park,05/14/2015,228,6246
 Dorchester,05/19/2015,308,6247
 Roxbury,04/06/2015,1448,6248
 Roslindale,07/04/2015,279,6249
 Parks,04/15/2015,939,6250
 Downtown Boston,03/30/2015,760,6251
 Dorchester,06/12/2015,326,6252
 Dorchester,07/03/2015,414,6253
 Parks,07/05/2015,363,6254
 Roxbury,06/28/2015,2130,6255
 Allston Brighton,06/29/2015,135,6256
 Parks,05/14/2015,1129,6257
 Roslindale,06/28/2015,235,6258
 Downtown Boston,05/30/2015,1184,6259
 Allston Brighton,07/12/2015,143,6260
 Roslindale,05/09/2015,381,6261
 East Boston,03/08/2015,99,6262
 South Boston,06/26/2015,320,6263
 Parks,04/21/2015,1124,6264
 Dorchester,07/11/2015,290,6265
 Hyde Park,04/06/2015,500,6266
 City Hall Truck,12/11/2014,0,6267
 Parks,04/19/2015,1034,6268
 Downtown Boston,03/12/2015,285,6269
 Roxbury,03/15/2015,1140,6270
 Allston Brighton,05/06/2015,140,6271
 Allston Brighton,04/19/2015,114,6272
 South Boston,04/10/2015,130,6273
 Dorchester,03/29/2015,302,6274
 South Boston,04/04/2015,164,6275
 Roxbury,03/17/2015,1299,6276
 Dorchester,07/16/2015,451,6277
 Roslindale,04/15/2015,434,6278
 South Boston,03/06/2015,129,6279
 Dorchester,06/15/2015,270,6280
 Charlestown,07/07/2015,23,6281
 Allston Brighton,06/27/2015,132,6282
 Parks,05/12/2015,809,6283
 Roxbury,06/09/2015,1915,6284
 Parks,06/04/2015,1168,6285
 Parks,04/18/2015,1108,6286
 Hyde Park,07/06/2015,433,6287
 Hyde Park,03/19/2015,475,6288
 Allston Brighton,04/01/2015,125,6289
 Hyde Park,03/02/2015,444,6290
 Hyde Park,07/03/2015,402,6291
 East Boston,06/06/2015,118,6292
 City Hall Truck,04/22/2015,11,6293
 Downtown Boston,04/01/2015,816,6294
 Roslindale,07/24/2015,515,6295
 South Boston,06/03/2015,239,6296
 South Boston,06/28/2015,210,6297
 Hyde Park,05/07/2015,476,6298
 Hyde Park,07/07/2015,455,6299
 Roxbury,03/12/2015,1368,6300
 Dorchester,03/24/2015,428,6301
 Downtown Boston,05/06/2015,1021,6302
 Allston Brighton,07/21/2015,203,6303
 Dorchester,07/07/2015,340,6304
 Charlestown,06/16/2015,22,6305
 Roxbury,03/03/2015,1159,6306
 City Hall Truck,11/28/2014,0,6307
 City Hall Truck,06/28/2015,0,6308
 City Hall Truck,11/27/2014,0,6309
 South Boston,03/08/2015,87,6310
 Roslindale,07/14/2015,446,6311
 Dorchester,04/18/2015,312,6312
 East Boston,07/06/2015,163,6313
 Dorchester,06/10/2015,342,6314
 Roxbury,05/27/2015,1813,6315
 Parks,05/31/2015,985,6316
 East Boston,04/15/2015,128,6317
 Hyde Park,04/10/2015,521,6318
 Allston Brighton,03/02/2015,113,6319
 East Boston,07/14/2015,170,6320
 Roslindale,04/25/2015,322,6321
 Roxbury,04/04/2015,1374,6322
 South Boston,06/16/2015,225,6323
 Allston Brighton,03/01/2015,97,6324
 East Boston,04/09/2015,115,6325
 Charlestown,07/19/2015,24,6326
 South Boston,04/27/2015,193,6327
 South Boston,03/21/2015,98,6328
 Dorchester,06/03/2015,306,6329
 Dorchester,06/04/2015,347,6330
 City Hall Truck,05/17/2015,0,6331
 City Hall Truck,06/14/2015,0,6332
 Downtown Boston,07/30/2015,1351,6333
 Allston Brighton,05/03/2015,127,6334
 Allston Brighton,03/19/2015,113,6335
 Parks,06/18/2015,1108,6336
 Roxbury,04/03/2015,1410,6337
 Hyde Park,06/29/2015,396,6338
 Hyde Park,05/29/2015,256,6339
 South Boston,07/15/2015,435,6340
 Roslindale,07/25/2015,414,6341
 Dorchester,05/07/2015,326,6342
 Allston Brighton,04/18/2015,127,6343
 Downtown Boston,03/04/2015,258,6344
 East Boston,07/17/2015,199,6345
 Dorchester,03/08/2015,219,6346
 Roxbury,08/01/2015,2325,6347
 Parks,03/17/2015,724,6348
 Downtown Boston,07/10/2015,1711,6349
